,ship_mode,segment,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit,delivery_days,price_per_item,spent
1233,2,1,Cincinnati,Ohio,45231,1,2,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,0.4,69.999,2,419.994,1679.976
1234,3,0,Boynton Beach,Florida,33437,3,1,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862,0,15.984,143.856
1235,3,0,Boynton Beach,Florida,33437,3,0,Binders,Large Capacity Hanging Post Binders,37.425,5,0.7,-29.94,0,7.484999999999999,187.125
1236,3,0,Boynton Beach,Florida,33437,3,1,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.2,0.0,0,31.984,127.936
1237,3,0,Boynton Beach,Florida,33437,3,1,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,0,55.016,495.144
1238,0,0,Seattle,Washington,98105,0,1,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,4,12.35,12.35
1239,0,0,Seattle,Washington,98105,0,0,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0.0,10.6522,4,40.97,40.97
1240,0,0,Seattle,Washington,98105,0,0,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0.0,10.7912,4,11.48,45.92
1241,0,2,New York City,New York,10024,1,2,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4,0.0,5.5,6,5.5,88.0
1242,0,0,New York City,New York,10009,1,0,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,7,132.784,1195.056
1243,0,0,New York City,New York,10009,1,0,Fasteners,Advantus Push Pins,8.72,4,0.0,3.5752,7,2.18,34.88
1244,0,0,Gulfport,Mississippi,39503,3,0,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0.0,23.8581,7,5.41,438.21
1245,1,0,Fresno,California,93727,0,1,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586,2,127.448,4588.128
1246,1,0,Fresno,California,93727,0,1,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068,2,300.904,43330.176
1247,1,0,Fresno,California,93727,0,1,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988,2,84.9915,764.9235
1248,0,0,New York City,New York,10009,1,0,Art,Staples in misc. colors,38.82,6,0.0,17.469,6,6.47,232.92000000000002
1249,0,0,New York City,New York,10009,1,1,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702,6,126.882,10277.442000000001
1250,0,0,New York City,New York,10009,1,0,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.0,511.368,6,131.12,22159.28
1251,0,0,New York City,New York,10009,1,0,Art,Sanford Pocket Accent Highlighters,3.2,2,0.0,1.376,6,1.6,6.4
1252,0,0,Milwaukee,Wisconsin,53209,2,2,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0.0,285.9896,5,274.99,4399.84
1253,0,2,Chester,Pennsylvania,19013,1,0,Art,Newell 337,5.248,2,0.2,0.5904,4,2.624,10.496
1254,0,2,Chester,Pennsylvania,19013,1,2,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379,4,11.969999999999999,107.72999999999999
1255,0,2,Chester,Pennsylvania,19013,1,1,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,4,6.696,6.696
1256,0,2,Chester,Pennsylvania,19013,1,1,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,4,21.936,87.744
1257,1,2,Charlotte,North Carolina,28205,3,0,Binders,GBC Linen Binding Covers,27.882,3,0.7,-20.4468,4,9.294,83.646
1258,1,2,Charlotte,North Carolina,28205,3,0,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542,4,180.016,1620.144
1259,1,2,Charlotte,North Carolina,28205,3,2,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704,4,31.96,2045.44
1260,0,0,Jacksonville,Florida,32216,3,2,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985,4,287.96,2591.64
1261,0,1,Greenville,North Carolina,27834,3,0,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928,7,4.404,70.464
1262,1,0,Long Beach,New York,11561,1,0,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336,2,5.824000000000001,52.416000000000004
1263,2,0,La Porte,Indiana,46350,2,2,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0.0,18.873,1,34.95,139.8
1264,2,0,La Porte,Indiana,46350,2,1,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0.0,10.881,1,8.370000000000001,209.25
1265,0,0,San Francisco,California,94122,0,0,Art,Pencil and Crayon Sharpener,6.57,3,0.0,1.7739,5,2.19,19.71
1266,0,1,Los Angeles,California,90045,0,0,Storage,Letter Size Cart,142.86,1,0.0,41.4294,5,142.86,142.86
1267,0,1,Los Angeles,California,90045,0,1,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267,5,48.711999999999996,1753.632
1268,0,1,Louisville,Colorado,80027,0,1,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,4,9.776,87.984
1269,0,0,Florence,Alabama,35630,3,0,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0.0,5.616,4,6.24,24.96
1270,0,1,Chicago,Illinois,60623,2,0,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,0.2,-12.792,5,25.584,409.344
1271,0,1,Chicago,Illinois,60623,2,0,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,0.8,-126.8592,5,16.264,146.376
1272,0,1,Chicago,Illinois,60623,2,0,Binders,"Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272,5,5.606,358.784
1273,3,0,Fort Worth,Texas,76106,2,0,Paper,Xerox 212,10.368,2,0.2,3.6288,0,5.184,20.736
1274,3,0,Fort Worth,Texas,76106,2,1,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784,0,77.686,1942.15
1275,3,0,Fort Worth,Texas,76106,2,0,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026,0,4.784,43.056
1276,3,0,Fort Worth,Texas,76106,2,2,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991,0,63.992,63.992
1277,0,0,Houston,Texas,77070,2,0,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,5,28.784000000000002,259.05600000000004
1278,2,1,Macon,Georgia,31204,3,2,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0.0,12.8583,3,10.99,98.91
1279,2,1,Macon,Georgia,31204,3,2,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0.0,30.1968,3,20.97,335.52
1280,2,0,Cedar Rapids,Iowa,52402,2,2,Phones,Geemarc AmpliPOWER60,278.4,3,0.0,80.736,1,92.8,835.1999999999999
1281,2,0,Jacksonville,Florida,32216,3,0,Labels,Avery 48,15.12,3,0.2,4.914,2,5.04,45.36
1282,2,0,Jacksonville,Florida,32216,3,0,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363,2,17.43,17.43
1283,2,0,Jacksonville,Florida,32216,3,0,Paper,Xerox 1915,251.64,3,0.2,88.074,2,83.88,754.92
1284,0,0,Austin,Texas,78745,2,0,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851,6,0.39599999999999996,19.404
1285,0,0,Providence,Rhode Island,2908,1,0,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043,7,2.98,74.5
1286,0,2,New York City,New York,10035,1,0,Art,Colorific Watercolor Pencils,15.48,3,0.0,4.4892,4,5.16,46.44
1287,0,1,New York City,New York,10009,1,1,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,4,19.94,79.76
1288,0,1,New York City,New York,10009,1,0,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148,4,3.048,48.768
1289,0,1,New York City,New York,10009,1,0,Art,BIC Liqua Brite Liner,20.82,3,0.0,7.4952,4,6.94,62.46
1290,2,2,San Francisco,California,94122,0,0,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,2,3.304,52.864
1291,2,2,San Francisco,California,94122,0,0,Paper,Xerox 1996,32.4,5,0.0,15.552,2,6.4799999999999995,162.0
1292,0,0,San Diego,California,92105,0,0,Supplies,Fiskars Softgrip Scissors,32.94,3,0.0,9.2232,5,10.979999999999999,98.82
1293,0,0,San Diego,California,92105,0,0,Paper,Xerox 1973,114.2,5,0.0,52.532,5,22.84,571.0
1294,0,0,San Diego,California,92105,0,0,Labels,Avery 511,3.08,1,0.0,1.4784,5,3.08,3.08
1295,0,0,Pueblo,Colorado,81001,0,0,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,0.2,84.5728,4,65.056,10994.464
1296,0,1,Fairfield,California,94533,0,0,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,4,6.952,27.808
1297,0,1,Fairfield,California,94533,0,0,Binders,GBC Binding covers,20.72,2,0.2,6.475,4,10.36,41.44
1298,1,1,Saint Paul,Minnesota,55106,2,2,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0.0,2.299,4,22.990000000000002,574.75
1299,2,0,San Francisco,California,94109,0,0,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0.0,7.0096,3,13.48,53.92
1300,1,0,Springfield,Virginia,22153,3,1,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0.0,166.1004,2,95.46,3436.56
1301,1,0,Springfield,Virginia,22153,3,1,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0.0,83.0502,2,95.46,859.14
1302,1,2,Arlington,Virginia,22204,3,1,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0.0,4.3372,5,30.98,123.92
1303,0,0,Columbus,Georgia,31907,3,1,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,4,23.99,23.99
1304,0,0,Columbus,Georgia,31907,3,2,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519,4,95.99000000000001,863.9100000000001
1305,1,0,Houston,Texas,77036,2,2,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493,2,59.992000000000004,2939.608
1306,2,0,Pasadena,California,91104,0,0,Paper,Xerox 1898,46.76,7,0.0,22.4448,1,6.68,327.32
1307,2,0,Pasadena,California,91104,0,0,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206,1,5.904,53.135999999999996
1308,2,0,Pasadena,California,91104,0,0,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0.0,5.6628,1,10.89,43.56
1309,2,0,Pasadena,California,91104,0,0,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,1,53.98,485.82
1310,2,0,Pasadena,California,91104,0,1,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784,1,80.784,323.136
1311,0,0,Lawrence,Massachusetts,1841,1,0,Labels,Avery 517,3.69,1,0.0,1.7343,4,3.69,3.69
1312,0,0,Lawrence,Massachusetts,1841,1,0,Labels,Avery 477,122.12,4,0.0,56.1752,4,30.53,488.48
1313,0,0,Columbus,Ohio,43229,1,1,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176,7,77.686,310.744
1314,0,1,Los Angeles,California,90032,0,0,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0.0,18.6624,5,6.48,233.28000000000003
1315,0,1,Los Angeles,California,90032,0,1,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0.0,62.5056,5,22.98,1470.72
1316,0,1,Los Angeles,California,90032,0,0,Supplies,Premier Electric Letter Opener,579.3,5,0.0,28.965,5,115.85999999999999,2896.5
1317,0,0,Philadelphia,Pennsylvania,19120,1,2,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.3725,4,14.2,14.2
1318,0,1,Deltona,Florida,32725,3,2,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,4,287.96,1151.84
1319,0,1,Deltona,Florida,32725,3,0,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288,4,0.864,31.104
1320,0,0,Cincinnati,Ohio,45231,1,0,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832,5,1.743,15.687000000000001
1321,0,0,Cincinnati,Ohio,45231,1,0,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694,5,142.776,571.104
1322,0,0,Murray,Kentucky,42071,3,0,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0.0,19.656,5,14.559999999999999,364.0
1323,2,0,Wilmington,North Carolina,28403,3,0,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152,1,2.704,43.264
1324,0,1,Lawrence,Massachusetts,1841,1,0,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0.0,12.4902,5,15.42,138.78
1325,2,0,Chicago,Illinois,60653,2,0,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.555,3,2.91,104.76
1326,0,2,Philadelphia,Pennsylvania,19120,1,1,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072,4,8.512,306.432
1327,2,1,Norwich,Connecticut,6360,1,0,Paper,Xerox 188,11.34,1,0.0,5.5566,2,11.34,11.34
1328,1,2,San Francisco,California,94110,0,0,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0.0,26.376,3,21.98,351.68
1329,0,0,San Francisco,California,94109,0,1,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302,4,12.35,111.14999999999999
1330,0,2,Lorain,Ohio,44052,1,2,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435,4,2.97,2.97
1331,0,2,Lorain,Ohio,44052,1,0,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401,4,13.72,54.88
1332,0,0,Dallas,Texas,75220,2,0,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728,5,0.36000000000000004,3.24
1333,0,0,Dallas,Texas,75220,2,0,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93,5,3.98,15.92
1334,0,2,Los Angeles,California,90049,0,0,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776,4,17.592,1125.888
1335,0,0,Middletown,Connecticut,6457,1,0,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0.0,0.0,7,138.14,2210.24
1336,0,0,Los Angeles,California,90008,0,1,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286,5,8.37,75.33
1337,1,0,New York City,New York,10011,1,1,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0.0,8.0406,2,14.89,59.56
1338,1,0,New York City,New York,10011,1,2,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0.0,176.1708,2,225.86,2032.7400000000002
1339,1,0,New York City,New York,10011,1,0,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0.0,36.0192,2,9.38,600.32
1340,2,1,Jacksonville,North Carolina,28540,3,2,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828,2,347.85,1391.4
1341,2,1,Jacksonville,North Carolina,28540,3,0,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.528,2,3.132,78.3
1342,2,1,Jacksonville,North Carolina,28540,3,0,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596,2,4.809,173.124
1343,0,0,Freeport,New York,11520,1,0,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0.0,14.346,4,15.94,143.46
1344,0,0,Freeport,New York,11520,1,0,Labels,Avery 494,13.05,5,0.0,6.003,4,2.6100000000000003,65.25
1345,0,0,Lakeville,Minnesota,55044,2,0,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0.0,36.5742,7,46.89,187.56
1346,0,0,Lakeville,Minnesota,55044,2,0,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0.0,23.59,7,6.74,330.26
1347,0,0,Lakeville,Minnesota,55044,2,0,Art,Newell 35,19.68,6,0.0,5.7072,7,3.28,118.08
1348,0,0,Lakeville,Minnesota,55044,2,0,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0.0,25.098,7,5.34,534.0
1349,0,0,Lakeville,Minnesota,55044,2,0,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0.0,17.2224,7,5.98,215.28000000000003
1350,1,0,Evanston,Illinois,60201,2,1,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.3,-70.1043,5,86.093,774.837
1351,2,1,Arlington,Virginia,22204,3,0,Storage,Hanging Personal Folder File,31.4,2,0.0,7.85,3,15.7,62.8
1352,0,1,San Francisco,California,94109,0,2,Phones,Motorola L804,183.96,5,0.2,20.6955,5,36.792,919.8000000000001
1353,0,1,San Francisco,California,94109,0,0,Paper,Things To Do Today Pad,17.61,3,0.0,8.4528,5,5.87,52.83
1354,0,1,San Francisco,California,94109,0,1,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,5,300.904,300.904
1355,3,0,Houston,Texas,77036,2,0,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552,0,73.592,662.328
1356,3,0,Houston,Texas,77036,2,0,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,0,25.584,3095.6639999999998
1357,2,0,Louisville,Kentucky,40214,3,0,Paper,Xerox 1909,79.14,3,0.0,36.4044,2,26.38,237.42000000000002
1358,2,0,Fort Worth,Texas,76106,2,1,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.6,-1.4413,1,1.988,1.988
1359,1,0,Los Angeles,California,90049,0,1,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0.0,5,72.784,291.136
1360,0,1,Philadelphia,Pennsylvania,19120,1,0,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,0.2,9.2442,6,17.608,862.792
1361,0,1,Philadelphia,Pennsylvania,19120,1,0,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,6,5.92,94.72
1362,0,1,Philadelphia,Pennsylvania,19120,1,2,Phones,Digium D40 VoIP phone,309.576,4,0.4,-56.7556,6,77.394,1238.304
1363,2,1,Tucson,Arizona,85705,0,0,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,1,2.742,537.432
1364,2,1,Tucson,Arizona,85705,0,2,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,1,47.997,191.988
1365,2,1,Tucson,Arizona,85705,0,2,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,1,39.992,1439.712
1366,2,1,Tucson,Arizona,85705,0,2,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,1,100.792,403.168
1367,2,1,Tucson,Arizona,85705,0,1,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,1,224.784,3596.544
1368,2,2,Pico Rivera,California,90660,0,1,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737,3,29.18,729.5
1369,0,0,Colorado Springs,Colorado,80906,0,1,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744,4,84.294,4130.406
1370,0,0,Colorado Springs,Colorado,80906,0,0,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,4,4.68,42.12
1371,0,2,Clinton,Maryland,20735,1,2,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,5,16.36,147.24
1372,1,0,Vallejo,California,94591,0,0,Labels,Avery 490,29.6,2,0.0,14.8,5,14.8,59.2
1373,1,0,Vallejo,California,94591,0,0,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,0.2,5.5536,5,4.272,68.352
1374,0,0,Provo,Utah,84604,0,1,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0.0,118.6575,5,182.55,4563.75
1375,1,0,Pleasant Grove,Utah,84062,0,0,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.13,5,363.25,3269.25
1376,1,0,Pleasant Grove,Utah,84062,0,0,Paper,Xerox 1934,447.84,8,0.0,219.4416,5,55.98,3582.72
1377,1,0,Pleasant Grove,Utah,84062,0,0,Art,Newell 329,16.4,5,0.0,4.264,5,3.28,82.0
1378,1,0,Pleasant Grove,Utah,84062,0,2,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,5,79.99199999999999,1999.8
1379,1,0,Pleasant Grove,Utah,84062,0,0,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.945,5,31.78,794.5
1380,1,0,Pleasant Grove,Utah,84062,0,0,Binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792,5,13.184,13.184
1381,0,2,Aurora,Illinois,60505,2,1,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484,6,27.983999999999998,251.856
1382,3,2,Smyrna,Georgia,30080,3,0,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,0.0,1.6196,0,80.98,80.98
1383,3,2,Smyrna,Georgia,30080,3,0,Paper,White Computer Printout Paper by Universal,348.84,9,0.0,170.9316,0,38.76,3139.56
1384,3,2,Smyrna,Georgia,30080,3,0,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0.0,0.189,0,1.89,47.25
1385,3,2,Smyrna,Georgia,30080,3,1,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0.0,7.1592,0,6.28,56.519999999999996
1386,3,2,Smyrna,Georgia,30080,3,1,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0.0,52.7956,0,119.99,479.96
1387,3,2,Smyrna,Georgia,30080,3,0,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,78.9412,0,83.98,335.92
1388,3,2,Smyrna,Georgia,30080,3,2,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,0,34.949999999999996,314.54999999999995
1389,3,2,Smyrna,Georgia,30080,3,2,Phones,Aastra 57i VoIP phone,484.83,3,0.0,126.0558,0,161.60999999999999,1454.49
1390,3,2,Smyrna,Georgia,30080,3,0,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553,0,40.99,368.90999999999997
1391,3,2,Smyrna,Georgia,30080,3,0,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,1.5444,0,51.48,463.32
1392,3,2,Smyrna,Georgia,30080,3,0,Paper,Xerox 1943,342.37,7,0.0,160.9139,0,48.910000000000004,2396.59
1393,2,1,Burlington,North Carolina,27217,3,0,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522,1,3.1839999999999997,28.656
1394,0,1,Aurora,Illinois,60505,2,1,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.617,5,130.49,3262.25
1395,0,1,Aurora,Illinois,60505,2,1,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.5,-42.6528,5,22.215,199.935
1396,2,0,New York City,New York,10035,1,0,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.0256,2,4.304,68.864
1397,2,0,New York City,New York,10035,1,0,Paper,Xerox 196,11.56,2,0.0,5.6644,2,5.78,23.12
1398,2,0,New York City,New York,10035,1,2,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0.0,11.492,2,22.1,353.6
1399,2,0,New York City,New York,10035,1,0,Paper,Xerox 217,6.48,1,0.0,3.1104,2,6.48,6.48
1400,0,2,Salem,Virginia,24153,3,2,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0.0,6.104,4,10.9,43.6
1401,0,2,Salem,Virginia,24153,3,0,Envelopes,Airmail Envelopes,251.79,3,0.0,118.3413,4,83.92999999999999,755.37
1402,0,2,Columbus,Ohio,43229,1,1,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,0.4,-58.1332,6,102.588,410.352
1403,0,2,Columbus,Ohio,43229,1,0,Paper,Xerox 189,419.4,5,0.2,146.79,6,83.88,2097.0
1404,2,2,Philadelphia,Pennsylvania,19143,1,0,Supplies,Martin-Yale Premier Letter Opener,10.304,1,0.2,-2.1896,2,10.304,10.304
1405,2,2,Philadelphia,Pennsylvania,19143,1,1,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,2,51.588,464.29200000000003
1406,2,2,Philadelphia,Pennsylvania,19143,1,2,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2,0.2,21.897,2,58.392,233.568
